,Review,Polarity,Subjectivity
372,"This is, by far, the worst Star Wars movie ever made. It doesn't even feel like Star Wars. Its like they took familiar characters & images and did a random, unlrelated movie where none of the characters even act like themselves.",-0.25625,0.75
2687,I didn't think it was possible to top the prequels as the worst Star Wars movie but Rian Johnson has done it. The Last Jedi is officially the worst Star Wars movie of all time.,-0.3,0.7133333333333334
6442,"The Last Jedi feels alien, out of place in the Star Wars universe we have come to love for a number of reasons. This perception is what is driving Star Wars fans to come out against the film and as a dyed-in-the-wool Star Wars fan myself, I found myself initially in agreement. The movie- as a fan- made me feel... uncomfortable. As I walked out of the theater, I was annoyed by the films total lack of resolution for some of the questions its predecessor asked, but even more irritated by the fact that some of those questions that we fans were puzzling over- making dozens of theories over- were seemingly tossed carelessly out the window. ",-0.07222222222222223,0.5962962962962963
2143,"This film was horrible. Wow! That was bad. It made me realize just how addicted to the Star Wars franchise I am. I'm still gonna watch the next one to come out, because I like Star Wars, I like the Force, I like Spaceships, I like talking robots and light sabers, and hyperspace jumps...I'm like a junkie. The original Star Wars (from the 70's) was so good, it's been carrying the franchise ever since. 
The only thing missing in this movie is Luke Skywalker, on water skis, wearing a leather jacket, and jumping over a shark...a shark with frickin laser beams!",-0.07499999999999998,0.6366666666666666
4249,"Somewhere there should be a review from one of us who gave this a positive scor - mine 7/10.. The re-intro to Luke is a bit ho-hum. Indeed, the first half of the movie is a bit substandard. But the action picks up in the second half and the story is advanced. It's visually stunning, and there are some things unexpected that apparently upset the rigid Star Wars nuts. Still I give it 7/10 and rank it ahead of Episodes 1 and 2. Now the hardcore can go after my lack of Roman Numerals. For the record, I rank the episodes: 5, 4, 6, 3 (all 10/10), 7 (9/10), 6 (7/10), 2 (6/10) and 1 (4/0) Episode 1 is the only bad movie of the Saga.",-0.07186147186147185,0.5520562770562771
1797,"Terrible movie. wht rian why? what is the problem with yourself?
hoca kamooon kamoon hoca you can not that",-1.0,1.0
6794,"I really enjoyed this movie i had a little complain after coming out the cinema that it wasn't the movie I expected but if it was how boring would that be. After reading the really negative reviews on here I felt I should also add my in depth thoughts ....... it was smashing. Watch it, make your own mind up and If you don't enjoy it don't go and see the next one. simples",-0.010937499999999989,0.5625
530,"Is it still a Star Wars story? I guess. I don't really know what to feel about it. Having just seen it a few hours ago...I think phrasing it in a nutshell is that: Star Wars is now just a franchise norm, unable to live up to the hype that it had all those years.",-0.09090909090909091,0.325
2090,A realy good movie but an awful one in the star wars franchise,-0.15000000000000002,0.8
6131,"1) ""Our ships are too slowly to keep up with the cruiser"" What!? 
2) Yoda's face looks like as if he is an alcoholic.
3) Poe: We must stop them by doing (insert impossible task here).
4) Leia is dead, no wait, she flies back to the ship... oh yeah, right!
5) Chewbacca has the role of a slapstick character now.
6) Evil casino goers vs socialist freedom fighters.",-0.30493197278911566,0.5479591836734693
3507,"Disappointing, takes the fairly compelling questions of The Force Awakens and either squanders them or gives unsatisfying answers to them. Considering what JJ Abrams did with Lost, he probably had no answers in mind for the questions that The Force Awakens posed to pass onto Rian Johnson. And then rather than trying to address those answers himself Johnson decided go a different direction from Abrams, and also distance himself from classic Star Wars.",-0.03333333333333333,0.5166666666666666
265,"I'm no critic but, disjointed story telling with no regards of any star wars universe before hand, this was a scene to scene mess.",-0.175,0.175
272,"I've seen some Star Wars movie lately, 3 or 4, skipped episodes, but they were not as bad as this one. This seems to hit all records, and by this, I mean the bad ones. It's a Swedish buffet with the worst thing you can imagine: poor acting, action, scenes, etc. It certainly doesn't look like Star Wars to me. And I don't believe it looks this way for others either.",-0.3442460317460317,0.543584656084656
2275,"Everything in this movie was horrible, flat, and is hard to finish watching. What Rian Johnson did to Luke Skywalker is unforgivable. This man should not write or direct anything ever again.",-0.30416666666666664,0.5166666666666666
5882,"A truly terrible film riddled with plot holes, inconsistencies, poor character decisions and lack of intelligence applied to almost every scene. When you finish watching you will think 'well that was dumb' but over the next week or so you find yourself getting more and more angry about how stupid the film was, especially the Holdo spaceship chase story arc. If you require an entertaining Star Wars film, reach for 'Rogue One' instead.",-0.15227272727272725,0.6181818181818182
1578,"A fantasticly stupid movie, even worst than the phantom menace. Oh yeah, you read that right, DUMBER THAN THE PHANTOM MENACE!!",-0.45119047619047614,0.8452380952380952
2263,Lame. Very lame. You will not care about any of the characters - there was no connection.,-0.575,0.8625
3654,Lazy writing that makes no sense. Completely ignores any story setups from TFA. Also choose to ignore all the rules of physics and basic narrative structure. Rian Johnson is a hack.,-0.049999999999999996,0.5083333333333333
3022,"Absolute waste of time, money and a total let down!",-0.04861111111111112,0.4847222222222222
6007,"Who knew then what Star Wars would become, what an inpact on movies, culture, (merchandising) and, unfortunately how film has become considered a commodity as opposed to an art. Thank goodness for the rise of smaller, independent studios. (But can anyone clear this up for me. How does Disney, alreadt owners of The Muppets, LucasFilm and the Marvel Movies NOT have a conflict of intrerest I acquiring Fox Programming,",-0.09999999999999999,0.5020833333333333
4351,"After reading a lot of bad reviews and media about the PC element to the film I actually didn't bother watching it until recently. I was really surprised how good it was. I literally felt like an 8 year old again durring some of the scenes. I did notice what felt like a mostly female cast, its hard not to, but even the stereotypical useless General was a women, and the Black Male was made to look like a coward and stupid, so all in all it wasn't politically correct in the typical sense it was actually really well done and didn't look to promote any particular group, in-fact it was open season on all of them, and although noticeable did not impede on the story, but it is enough to make it the topic of what a lot of people talk about after watching it. I think the story line is very clever and really makes you wonder which way the story is going to go. Some people have written that the story is direction less, but I think they are just accustomed to watching movies where the storyline is obvious and easily anticipated, this movie is very difficult to predict. There is nothing shocking about any of it and in the end it makes perfect sense. There are a few bits that are disappointing where you want the awesomeness of the force and Luke to save the day - when actually its just a mind trick, seriously if they had given the audience what it really would have like to see on this then people would have been out their seats cheering in the audience, how they resisted to do it that way is an absolute mystery and shows some restraint, but I guess they wanted something unpredictable and nothing that could be cheesy . The special effects were also spot on. I really enjoyed the movie a lot, for me its definitely as good as The Force Awakens and will be one that I watch again.",-0.04148351648351647,0.5366605616605616
2399,"So Obviously commercial
It shows how the film industry is suffering and this situation is not just in America but all over the world. Films like this are lame
Star Wars is for dweebs",-0.25,0.375
154,"""What we've got here is, failure to continuate...""",-0.3166666666666667,0.3
5195,A dissapointing combination of a movie inconsequent with the Star Wars saga and a movie that's badly written and dull in general.,-0.31388888888888883,0.5555555555555555
3576,".. just like most of the old cast and what's left of it is a mediocre production by Disney! Too much talk-fest, too little on topic and too many memories of the past. I watched it to the end even it was not great!",-0.029166666666666667,0.43333333333333335
