,Review,Polarity,Subjectivity
1442,"Whenever I think of a movie one of the first things that pops into my head is he year they were made. Yet with Star Wars I struggle to pinpoint it to a single year, to me that just speaks of the power Star Wars has as its not only timeless but is so ingrained in pop culture and everyday life that it's hard for me to imagine a world without this franchise. And it all started with this one film. Like everyone else I love this movie as its effortlessly re watchable, tons of fun, has engaging characters, a simple yet compelling story and ground breaking special effects. There is never a dull moment to be found as the pacing is pitch perfect. The characters have left a lasting impression on society despite characters like Chewbacca and R2-D2 not even saying a single word, that just emphasizes how wonderful this film is. I would say go see it, but let's face it, you already have.",0.2128501400560224,0.49600840336134455
473,"It has become one of the most successful films of all time, with its mind blowing special effects and top class acting marks the return of the greatest sc fi film ever!!!!!!! Directed by George Lucas, the film follows a young farmer who later is sent on a mission to save an enslaved princess along with the witty Han Solo and the 6 foot monster Chewbacca, who all have to take part in this daring quest of hope and vengeance, freedom and sacrifice. Nominated for best picture of 1977 and winner for the best visual effects comes the adventure of a lifetime. The acting is exceptionally good including Harrison Ford in some of his greatest acting forms and as for Mark Hamill, this film started him in his carree. But all in all a top class film.",0.4651260504201681,0.44831932773109234
92,"The one that began it all is also the best in the series. Whereas the later films become too bogged down with plot and perhaps take themselves too seriously, this one is just plain fun. It pays homage to the great adventure films of yesteryear, including ""The Searchers."" Hamill and Fisher failed to capitalize on the success of this series while Ford parlayed his role as the wise-cracking Han Solo into super-stardom. Despite his disdain for the film, Guinness is masterful as Obi-Wan. The majestic score by John Williams definitely adds to the excitement. Interestingly, Lucas did not direct the two sequels, but returned to direct the second trilogy.",0.15917658730158732,0.36016865079365085
27,"what can you say about his movie.it set the bar by which all movies to come would be judged,and this was 1977.i'm talking about the visual effects,which were nothing less than astounding.it still stands up well to any movie in that regard.remember,they didn't have the benefit of CGI back then,so they relied on miniatures.when you add to that,a compelling story and a soon to be iconic villain(not to mention,the colourful cast of characters)and you have box office gold.sure,the dialogue may be wooden and stilted at times,but that is overshadowed by the achievement of the film.Besides,the film was marketed at 12 year olds,so they're not gonna care about stupid things like dialogue.The original ""Star Wars"" or as it is subtitled ""a New Hope,was a landmark film and single handedly reinvented the science fiction genre. Obviously 10/10",0.024842581660763485,0.37140889413616685
1763,"I love this film. Star Wars what started me watching movies (admitedly i had to watch this 300 times before i moved on). I can still actually remember the first time i saw it, i was about seven and i was bored at one of my parents friends' houses. Noticing that i was, one of their much older children put this on for me he simply said ""You will like this. Watch out for the star destroyer!"" And i can tell you, the moment that small spaceship whizzes past you go wow! but then when that mass of grey foreboding blots out the entire screen, you are no longer in a living room of people you barely know. you are unaware of where you are and the only thing you can say is WOW! the world changes becomes a much larger and more interesting place.",0.06481481481481481,0.5110449735449735
872,"I was 10 years old when Star Wars was released. I had the merchandise (pen, ruler, lunchbox, frisbee), I was smack in the middle of the target audience, all of my mates loved it. So why does this film leave me cold? I want to like it, honestly. It should be a defining movie moment for someone of my age - the film that held an entire generation in spellbound rapture.",0.13333333333333333,0.5875
823,Every time I watch Star Wars I enjoy it as much as I did the first time I seen it. The originals of course. Didn't care for the added scenes and use of CGI on the later releases.,0.21250000000000002,0.2583333333333333
248,"""Star Wars"" is just amazing film-making that never does get old or seem dated.  It was released in 1977, but could pass for 1997 very easily. George Lucas combined all the great elements of cinematic technology and story-telling from the past to create this impressive ""outer-space western"". The film deals with a young man (Mark Hamill) who must rescue a beautiful princess (Carrie Fisher) from the evil clutches of Darth Vader (voiced by James Earl Jones).  Harrison Ford is also along for the ride and veteran British actor Alec Guiness (Oscar-nominated) gives the film a dimension of style and grace that makes the movie work on so many cinematic levels. Exceptional.  5 stars out of 5.",0.245625,0.5250000000000001
1275,"Usually, people write reviews to tell the ups and downs of a movie so another person can decide whether or not it is their type of film that they would enjoy. I'm sure, if you're reading this, that you have seen this movie, whether it be on T.V., Video, or on the big screen. So I don't know why anyone now would want to write a review of Star Wars. But I'll try. No, I'll do, or do not there is no try. This film revolutionized movies, some say for the worse. But can anyone blame the stupidity and god-awfulness of Batman and Robin on the  coolness of this movie? Star Wars is an old pulp-inspired serial treated with respect. Those old films were never given something as original as a lightsaber. George Lucas dosen't treat this anything more than it is, but at the same time, there is an underlying religious and mythic aspect to the film. Luke goes through the same transformation as Bilbo Baggins and other epic characters have gone through. He is reluctant to go on his mission at first, but through a series of events he is thrust into the center of action. He mets the guardian father-like figure in Ben Kenobi, the doubter in Han Solo, and the evil personified character in Darth Vader. In this particular film, he is whiney and naive, in the second film he is the learner, and in the third film he, finally becomes a hero and is a Jedi master. But I've already gotten too preachy. This may be a theological and mythic film, but it also is fast paced and fum from the get-go. What I'm trying to say is that it is the link between classic and summer action blockbuster. If you haven't seen it...oh...never mind.",0.0029761904761904773,0.4034722222222222
0,"What made this the hugely successful triumph it was? Was it casting, music, imagination, ingenuity, or luck?",0.75,0.95
1948,"Star Wars was the one film that changed movie making forever. This was not only because of the non-cheesy acting, which had never before been seen in a sci-fi. This movie had it all. THX sound, ILM SFX, incredible plot and the best all-together write i've ever seen, hands down.",0.3574074074074074,0.4814814814814814
404,"I wish I belonged to the generation that experienced ""Star Wars"", in the dark, with a box of pop-corn. I wish I could have seen the film with the same fascinated eyes that witnessed the inauguration of a whole new cinematic era. ""Star Wars"" would have meant probably more for me  However, I believe the purpose of a film's review is to be based on a minimum of objectivity, especially when it comes to the facts. ",0.18579545454545454,0.49744318181818187
2049,"Best movie, should be ranked 1# best movie.... highly recommend it to everyone great movie changes people's lives",0.74,0.4725
120,"At it's time of release, it was really progressive and an influential classic, but it's quite average when judging it by its enduring quality. For what it's worth it's entertaining, the costumes are well done and it's good fantasy. ",0.2861111111111111,0.3611111111111111
