Review,Polarity,Subjectivity
"This movie wasn't as good as i expected. The good part of it is only about 20-30 minutes long from the total of about 2 hours and 12 minutes, you waited long for the best part to come, and yet it was too short, although it was an awesome part.",0.31999999999999995,0.575
"(3/10) Star Wars II was predictably bad. The special effects were up to the high standard of the original and it was visually very nice, but George Lucas can't write scripts for toffee. Looking at the bio for co-scriptwriter Jonathan Hales - a string of made-for-TV spin-offs and the Scorpion King - one gathers he wasn't much help either - sadly we are to be sentenced to more of this collaboration on SWIII. Perhaps Ewan McGregor will have invested some of his relatively new found wealth in acting lessons by the time shooting begins in 2003? (He left London's Guildhall School of Music and Drama before even graduating). McGregor's boy-next-door Scottish charm is ok to land some nice juicy parts but I would like to see him play someone other than McGregor now he's got them. I can barely distinguish the ""lovable"" McGregor in Moulin Rouge from the vocally-challenged McGregor in Black Hawk Down or the now-I-get-to-play-a-super-hero McGregor in  Clones Attack. Maybe they are all clones. Maybe Lucas will ask the Wachowski (Matrix) brothers or James Cameron (Terminator, Aliens, Strange Days) or even Iain M Banks to help him write a script. May pigs will learn to fly like cgi's . . .",0.15529925101353678,0.4728506149934722
"The overall story of thee film is really good, and sets up the drama in this series well. Unfortunately it is bogged down with boring content that is poorly written. When there is action or plot import conversation it's a thrilling movie but otherwise it can be a bit boring.",-0.1895061728395062,0.5209876543209877
"Okay, I can admit that I gave it a higher score it deserves, because too many people are still too harsh on the film. I would give it 8 stars. It comes down to a few things. Anakin is not who they expected him to be, the acting, the dialogue and the amount of CGI used in this film.",0.07430555555555556,0.3736111111111111
"Honestly this movie is a lot of issues. Sure it has some good parts and stuff, which put at 8th place above phantom menace, but even then that's barely. Let's start off with that the very first part of the film is forgettable because of the senate scenes. I will go back to this later, but for now the the underworld plot thread. It's not that great, it's basically okay on concept and paper, but it's not good in execution because it's so under developed and like it's there but just disappears into another plot. I wished it was explored more. My next point is about the character. It's not that great in individual scenes but in the entire movie it's alright which in itself is bad. Honestly the whole this plot thread and character development connects to the whole problem with the prequels is George sort of forces the world building. We already got the world building in the original trilogy so I don't we need a world building like this but if he wanted to he could've had some of movies feel connected. Which also brings up the concept point that everybody Hass which is that George it's got a concept but bad at execution which is totally true. Now on to the senate scenes. Wow these scenes just so cringe/boring that it really takes away from the underworld plot thread and. The scenes basically just throw politics at you instead of having breaks that really make since and make you invested with the politics. George should've know better. My next point is about the love scenes, they are so cringe. It's basically toxic high school love mixed with childish love as well (I mean high school love is childish whatever). Honestly George should've not forced it at all. This brings me to how he handles anakin. Anakin is very annoyed at the stuff the Jedi council and obi wan do, but it's not really that great and what would've worked us flashbacks that would've gave us skywalkers pad wan years before atoc to see why he is this way. Also could've had padme be like more in a say in stuff anakin talks (yes she sort of dose to an extent which brings me to my next point). I feel padme is a little bit better than phantom menace padme. A lot of people probably disagree with me on this, but I think the acting that natalie Portman has is good, yes it's dry, but it's a little bit better than anakin. It's probably because of George's why of handling dialogue. I think that there should've been flashbacks of qui-gon and dooku sprinkled in in the movie, but mainly have in it in the duel at the end with dooku vs anakin obi wan and yoda, which brings me to my next point, the duel. This duel has a problem it has no good breathing room when dooku, obi wan, and anakin fight expect for maybe yoda vs dooku but still has some bad breathing room. All I think they could've done is have obi wan fight dooku first than have anakin fight next so that we can have a flashback about dooku and qui-gon. Maybe have it in yoda vs dooku as well, which brings me to my next problem, which is the ending of yoda and dookus duel. It felt very rushed and like dooku just run away like a coward which he is sort of a coward but that's not the point. The point is they could've had dooku be like you will see your downfall soon Jedi or something like that just keep the Jedi at edge. Another problem is there's not enough bad guy scenes. All I wanted was more scenes with the bad guys but where we get spoiled of order 66. Honestly that's all of my complaints and stuff. Why I put this above phantom menace is because of the end battle, kamino/clones, and the sith plot. There's one thing I would've is more tension between obi wan and jango but that's it. I think 7 is a fair score since it's still a good Star Wars but had so massive flaws.",0.12323717948717945,0.46813746438746434
Spoilers follow.,0.0,0.0
"Yes, it is better than Episode 1. But, this is still a very stagnant (exposition heavy) and disappointing film (SOMETIMES, you just can't put that old magic jeanie back in the bottle). The STAR WARS series has become the souless creation of a man, Lucas, who's spent too much time with his electronic toys and not enough in the ""real world"". This is no better exemplified by the ""I'm Lost here"" look in Samuel L. Jackson & Natalie Portman's eyes. ",0.04583333333333334,0.39999999999999997
"I was 13 when I first saw STAR WARS nearly 25 years ago, and yes, I became one of those huge ""Star Wars changed my life"" fans. My favorite character was and is Han Solo but really, it was the epic scope of the story and effects which converted me.",0.25833333333333336,0.5388888888888889
"The only good thing about this movie is the appearance of the two veterans Christopher Lee an Samuel L Jackson who both have to endure the poor script, misfiring stunts and CGI. Yoda overdoes it on reversed speech and the mis-casting of Haydn Christensen as grumpy Anakin Skywalker just tops it.",0.09999999999999998,0.7333333333333334
"Attack of the Clones is another great film produced by George Lucas. This one is truly underrated with great performances, save for Christensen. The Battle of Geonosis is a technical achievement, blending CGI with practical effects. In fact, this film uses more practical effects than the original trilogy combined. The lightsaber fights are mostly entertaining too, while the film's only true major flaws being that some of the effects are dated and the romance. Don't forget John Williams' legendary score that is one of his best works.",0.4897727272727273,0.6363636363636364
I enjoyed it...actually saw it twice in the theatres and didn't get bored.,0.0,0.85
A great film.,0.8,0.75
"I have one scenario in my mind that explains how George Lucas came up with the idea for this film. I can just picture him sitting in his office, trying to come up with the inspiration to write a ""darker, less happy-meal-friendly"" Star Wars. Since he didn't do most of the writing on The Empire Strikes Back, this would be a harder task for him than one might believe.",0.05833333333333334,0.14166666666666666
"Reasons why I will boycott ""Star Wars Episode II -- Attack Of The Clones"":",0.0,0.0
"You gotta love Yoda in this film, especially if you have been interested in him as a character since ""The Empire Strikes Back"".  I would never mess with yoda after seeing this, even the ""Planet Degobah"" vintage Yoda.",0.1675,0.45499999999999996
"this is one seriously fantastic scifi movie. i was swept away by it, it´s much better than ep. I. it has it all: action, scenery, drama, humor, suspense. the effects are more than superb, the jedi fight- scenes awesome, it has some good humor, quite a few subtle references to the ""later"" movies IV-V-VI. i am definitely going to see this one a second time in the cinema. it´s such a shame we have to wait till 2005 (aarggh) to see the next installment. a big hand for george lucas and consorts.",0.24444444444444444,0.41999999999999993
"I love Star Wars. I like the video games, the adventure, and yes the light saber duels. It just had a little too dramatic between Anakin and Padme. I wished that the light saber duel was more than intense, but this is what we got. The mêlée between Count Dooku and Anakin had a rudimentary level footage. It wasn't really a battle. The ending was especially good though. The Jedi defending themselves against the mass-armed droids and other aliens. We finally see the Clones and how they are generated. The final climax and duel between Yoda and Count Dooku was magnificent however short. Alas, we still don't know the identity of Darth Sidious; moreover you see him on at the end. This is why it's a good movie!",0.24557291666666667,0.6921875000000001
"Well, what we can we say about The Flanel One's second part of the Prequel Trilogy? ",0.0,0.0
"I saw this movie shortly after it's emergance in theatres.  My fan status required it.  I already knew about where the general plot was headed, but sat happily through the movie to see how it would pan out exactly.  I was impressed, very impressed.  Many of the scenes were more interesting because I understood what a SW fan is supposed to.  I think if some of the people who have shown lukewarm feelings toward Episode II rewatch it after seeing Episode III when all is revealed, they will allow themselves some oohs and aahhs.  There is chemistry between much of the cast, but only for the backstory, the trillogy's plot.  There is much below the surface.. and I can understand why some people think the actors simply have no chemistry with each other... they just don't understand the reasons.",0.3482142857142857,0.5487244897959184
"This is my least favorite of the Star Wars saga, and really for one reason...the ""romantic"" dialogue between Anakin and Padmé. Ugh...it's not good dialogue and is always cringy. For me, that's what really drags down the film. Other than that, I enjoy this episode. Especially the second half! The second half of the film is some of the best Star Wars...the lightsaber duel is iconic! But, it is still my least favorite and probably always will be.",0.10108024691358025,0.4220679012345679
"Despite minor plot flaws which drew countless bad reviews, especially the C+ from Entertainment Weekly Magazine, the special effects in this movie top those from any previous movies. Yoda returns in complete CGI-form, which makes for the greatest lightsaber duel ever. Definetely a must-see, in theaters if you can.",0.11560846560846562,0.5560846560846561
What a jam packed movie. You're getting your money's worth if you saw this in theaters. So many satisfying battles.,0.43333333333333335,0.5333333333333333
"After the jar-jarred ""Phantom Menace"", the fifth ""Star Wars""-installment is a huge step in the right direction, but still a long way from ""The Empire Strikes Back"". ""Attack of the Clones"" has lots of action, but it's never really moving in any way. It has lots of visual effects and perhaps the most sophisticated sound effects ever, but the love for details shown in these departments is sadly missed when it comes to characters and story. That's nothing really new with the ""Star Wars""-movies, but it's sad in this case, where beauty and greatness could have been easy to achieve. Part of the reason for that is the shallowness of Hayden Christensen, who doesn't have enough to offer in order to let us believe he's suffering - let alone the ability of sharing his turmoil. Natalie Portman is way over Christensen's head when it comes to acting, and it would have required a really good actor like Tobey Maguire to make those love scenes work.",0.17396901344269763,0.5065048986101617
"I must admit that I am a fan of Star Wars.  While I don't consider myself a freak about the series (I managed to wait three weeks before catching ""Attack of the Clones."") I do consider Star Wars and The Empire Strikes Back as the greatest movies ever made.",0.5333333333333333,0.6333333333333333
STAR WARS Episode II: Attack Of The Clones .,0.0,0.0
"This is a classic in the minds of the American people, said to ignite the dream of countless people.
But for my age and cultural background, it is difficult to have a dream ignited by it.
It was one of the most imaginative films of decades past, and countless directors and people were so excited about the world it created that they couldn't help themselves.
But after so many years, the rich imagination and the advanced technology at that time seem to be no better than today.",0.14404761904761904,0.4869047619047619
"I consider myself a patient person, I can sit through a lot. This movie, however, was too much. I was at a friend's house and I had not yet seen Star Wars: Attack of the Clones. I was somewhat afraid because I love the original Star Wars movies, and I even enjoyed the third one (though it was not nearly as good as the originals). However, I hated Star Wars: Episode I. As I sat on the couch waiting for the movie to begin, I wondered if I would like it. Little did I know, I would have much rather been in Uganda doing manual labor than having to sit through that awful movie. Here are my reasons: ",-0.11477272727272726,0.5590909090909091
"An ambitious and short sighted decision to abandon real sets for pure CGI in most scenes really damaged this one. Some of the dialog is jarringly childish, and that also really dages this one. Worst of all, pacing is all over the place. A boring chase scene (think 5th element taxi, with no style or class) takes 15 minutes bit feels like 30. But the relationship between Anakin and Padme was written by someone that's clearly lacking in human connection.",-0.04464285714285716,0.5027777777777778
"Okay okay, the only thing bad about this movie is the love dialogue and Hayden Christiansens acting. With that aside, you cant help but love this movie. (*Minor Spoilers*) Yoda and Mace Windu, the two baddest Jedi ever in battle, an addition 200 Jedi in battle (something never seen before) and Jango Fett what isn't to love about this movie. The only other things that upset me about this movie was the DVD. The deleted scenes were nothing exciting seeing how all of them revolved around Padme. Also I would have been completely satisfied if the dvd included John Williams isolated score. Other than Episode I this must be Williams best music, especially ""Across the Stars"" All in all this movie is probably the best of 2002. 9 out of 10",0.25277777777777777,0.6009259259259259
"Sorry everyone, I have to admit, after seeing this movie, Hayden Christensen must be the worst actor imaginable. I laughed out loud with the entire audience at his mumbled lines and fake anger and crying. Lucas has truly lost his touch with these films.",-0.2625,0.678125
"This is a perfect prequel, I'm glad that Lucas didn't give in to the nay sayers and quit on Jar Jar Binks. I for a party of one like Jar Jar, even if he's not always understandable. Now let's move on to effects, they are perfect as well. The same Nay Sayers are complaining that Lucas destroyed the ""purity"" of the original films by creating these prequels. But if they were as devoted as they claim, then they would have known that Lucas planned this all along. The new characters are great, Christopher Lee is always menacing and as Darth Tyranus, he is really menacing. I really can't say anything bad about Star Wars, I have been a fan since it first came out when I was just a kid, but I'm not narrow minded like some and I love this new set of movies. I give EPISODE II a perfect 10 STARS.",0.20610795454545458,0.6708806818181818
"This movie was a lot longer than I'd expected. I felt that the first half was a little to slow, and a bit flat, character-wise. George Lucas doesn't seem to be able to write convincing dialogue any more (Harrison Ford would argue that he never could in the first place). At some points it seems that he can't remember how to direct real actors either, so caught up as he is in the digital revolution. The second half was definitely an improvement, and Christopher Lee still commands  attention. It's a shame that he was not on for longer, but as he escaped at the end there's room for him in Episode 3. Let's hope so!",0.08463541666666666,0.359375
"This is not the worst ""Star Wars"" movie. That would be ""Episode I: The Phantom Menace"" simply because it's impossible to ignore how irritating Jar Jar Binks and Jake Lloyd are. ""Attack of the Clones"" isn't very superior to ""Phantom Menace,"" but at least Jar Jar only has a cameo.",-0.20809523809523808,0.7938775510204082
"I saw Star Wars Episode 1 before this a long time ago. Even though it was not quite as good as the first trilogy, I did believe it received waaay too much criticism. Since a friend of mine who believes Episode 2 is the best, recommended to me this film. I then decided to give it a chance. When I first watched it that long ago, I thought it was . . . OK. Nothing, but OK. Now, when I recently saw it again, I thought it was terrible!! Now that I always give films a closer look as I have a great interest in film-making, I just began to hate it more than I might have otherwise.",0.19999999999999998,0.4976190476190476
"Perhaps it had a great ending but the stilted dialogue, clumsy structure and mindless use of clever-clogs effects tried my patience so much that I will never know. I eventually snapped during a seemingly endless battle sequence structured mainly around showing us how clever George Lucas and his geeks were to create incredible mega-vistas and lots and lots of very big CG war machines and robots. This is the first film I have ever walked out of.",0.18583333333333335,0.553
"The continuation of the star Wars saga proves dramatically (plot wise) better than the previous film, but is even more wooden and stiff than before. George Lucas simply can not direct, he never could and never will be able to turn out anything other than an okay film. Fortunately for him, that one okay film, Star Wars, has been paying his bill for years.",0.23886054421768704,0.4302721088435374
"I saw this movie the day before the official opening at a special Preview-screening. Although my girlfriend in Utah, saw it even sooner (Shantell, I LOVE YOU!!!!)",0.6785714285714286,0.5857142857142856
"For your behind that is. The second (actually is the 5th film Lucas shot) part/Episode of Star Wars has a running time of over two hours. That's something you have to sit through and I don't even go into the romance part (which is much criticized by many), but I will go into the CGI this time.",0.06,0.3
"How else would he have managed to convince the world at large this is any good. The special effects were amazing but we expect that by now, the action scenes were good but once again they always are, the acting was so non-existent I don't think the actors could have been trying, The dialogue was sub-standard even for Lucas and the story was weak. Lucas clearly set out to impress the fans by including R2-D2 and C3PO in much bigger roles even though this throws up huge plot holes like why do none of the characters from the original trilogy remember encountering these droids who help them save the universe, it appears Lucas doesn't realize that you can't make a prequel unless it makes sense of the original in the same way you can't have a sequel that doesn't make sense of the film it follows on from. Why doesn't he get some proper writers like Laurence Kasdan in again and is he still trying to convince us that he always intended there to be 9 parts and had them planned out from the start which is quite frankly an obvious lie.",0.22165178571428573,0.48958333333333337
"Yes, I said it, and I'll say it again, I believe Attack of the Clones, which so many viewers believe to be the worst Star Wars film, to be superior to Revenge of the Sith, considered by many to he the redeemable prequel. But, the question is, is it a good movie on its own?",0.3333333333333333,0.75
Episode II is one of the greatest movie I have ever seen. ,1.0,1.0
"I thought this movie was a slight improvement on 'Phantom Menace', which in itself was not a bad film. This time around, Lucas has decided to go for almost pure entertainment by throwing lots of action at us.",0.12440476190476188,0.35833333333333334
"Writer & director George Lucas takes more chances in ""Star Wars: Episode Two: Attack of the Clones"" than he has since his first sequel ""The Empire Strikes Back"" in 1980. The second prequel in the popular Twentieth Century Fox film franchise surpasses the adolescent antics of ""Episode One,"" but defies expectations. First, Lucas and co-scenarist Jonathan Hales of ""The Scorpion King"" weave a darker, thematically richer, far more elaborate tale of deception and intrigue. Second, the stormy relationships between Jedi wannabe Anakin Skywalker (newcomer Hayden Christensen whose striking resemblance to James Dean adds to his stature), his Jedi mentor Obi-Wan Kenobi (Ewan McGregor of ""Trainspotting""), and Senator Padme Amidala (Natalie Portman of ""The Professional"") lack both the usual charisma and warmth. Third, while some ""Star Wars"" fans may rank ""Episode One"" above ""Episode Two,"" the latter neither panders to instant gratification nor glib evasions of moral obligations as in ""Spider-man."" New characters bristle with greater ambiguity, and a serviceable storyline contains enough surprises. For the record, ""Episode Two"" occurs ten years after ""Episode One."" During that decade, Obi-Wan has instructed hot-tempered Anakin in the ways of a Jedi knight. Senator Amidala, previously the Queen of Naboo, lands on the planet Coruscant to address the Republic about the political unrest in the galaxy. Predictably, assassins line up to kill Amidala. Jedi Master Mace Windu (Samuel L. Jackson of ""Fresh"") appoints Obi-Wan and Anakin to serve as her bodyguards. Basically, ""Episode Two"" begins as a mystery thriller, and then chronicles Anakin's forbidden romance with Amidala on Naboo and his tragic descent to the Dark Side.",0.06619644723092998,0.40360501567398116
"This is not my favorite star wars entry not neccessarily because it was a weak episode but why does jingle jangle fett have to die? he has a son? i wonder whats going to happen to bobby fett ? i would of liked closure for this character. there weere some parts i did like such as the hot chemistry between obi wan and r4. i hope we can see more of this in the next episode :D and obi wan's actor, ewan mcgregor, aged really well and is still quite cute but maybe i swing that way hahaha :) anyways i quite liked the part where anakin was very much upset over the sand and how it effected his character and very being as well as padememe being the person to take him out of his sand loathing ways. overall, i'd rate this film a 6 out of 10, high points and low points? check hahaha cheers :)",0.23021739130434787,0.5293478260869566
"I will give some credit that this movie was better than episode 1, but it was still not great. There not a lot that is wrong with this movie it's just OK. There was nothing too exciting about this movie and I was not entertained at all.",0.07999999999999999,0.6900000000000001
"Ten years has passed since the movie that introduced my generation to a galaxy far, far away. Obi-Wan has obtained a beard, which adds to his handsomeness, Padme has obtained pheremones, enough said, and Anakin has obtained a lightsaber, which he wields pretty dang well. Dooku is the new Maul and Master Windu is the new Qui-Gon as the Separatist Alliance draws our heroes closer and closer to the third-best battle sequence in film history. (There will always be the Battle of Five Armies in 2014 and the following year's Battle of Sokovia).",0.0903409090909091,0.5636363636363636
I thought the second movie in the prequel trilogy is better than the first one. There is more action and the lightsaber duel with Yoda is awesome. Also this movie has great special effects and they are incorporated here wisely.,0.46746031746031746,0.5171957671957672
"It took me ten years to come around to this movie. But now that I have, I've acquired a far greater appreciation for George's sophomore installment into his prequel trilogy. It's actually a blast to watch nowadays.",0.15,0.4
"Episode II is an exciting and entertaining continuation of the saga, as an older Anakin(now played by Hayden Christensen in an intense performance) is sent to guard Queen Amedalia( the beautiful Natalie Portman) along with his teacher Obi-Wan Kenobi(Ewan McGregor, even better than before, now sporting a beard) after an assassination attempt is made on her life, a plot that stretches from a breakaway faction of the Republic, all the way back to the Republic itself, and the sinister Chancellor Palpatine(Fine performance by Ian McDiarmid). Legendary actor Christopher Lee is a welcome addition to the cast as the traitorous(?) Count Dooku, former student of Yoda, who have a fantastic light saber duel here.",0.35512820512820514,0.6794871794871794
Star Wars: Episode II - Attack of the Clones(2002) is a movie in my DVD collection that I recently rewatched on Disney+. The storyline takes place ten years after the first film as Anakin's powers have grown immensely and so has his ego. He is also obsessed with Padmé Amidala. Obi-Wan tries to keep him focused and humble but that only makes Anakin more rebellious. Things get complicated when an assassin has been hired to kill Padmé Amidala. Anakin and Padmé are assigned to protect her by the Jedi which will make controlling Anakin's emotions even more challenging.,0.0375,0.6152777777777777
"Star Wars: Episode 2: Attack of the Clones. Attack of the critics! I don't know why people are on this film like a pack of hungry wolves. It's better than the Phantom Menace, and has a lot of the Star Wars we have been waiting for. In my opinion, it's a great sequel to the Phantom Menace, and sets more of the groundwork for the rest of the films.",0.6,0.5833333333333334
"AOTC is a 45 parsecs better than TPM.AOTC is much more alive than TPM.The plot of aotc is a little complicated but in the end you will know the real deal.I give the movie a thumbs up.The only weakness is some of the love dialogue is lame.AOTC shines when its focus is on obiwan,dooku,palp etc.The opening chase is one of the great chases in scfi history.Lucas has redeemed himself to the fans.Ingnore the critcs and your own rational mind and go see the film again.The second viewing its twice as good.",0.2677083333333334,0.5958333333333333
"This is the weakest film in the original/prequel Star Wars series, as I see it. The story is muddled and forced, the acting is weak and the dialogue is among the worst I've ever heard (""I've been dying a little bit each day since you came back into my life. "" -Amidala and ""This is such a drag."" -C3P0 to highlight a few). That being said, it still has an amazing arena lightsaber battle (Yoda was a little hokey) and it was interesting to see how the Stormtroopers came to be.",-0.10416666666666667,0.40798611111111116
Anikan was just creepy in this roll of romance. I disliked everything about his character. It ruined the film for me,-0.35,0.8
"In my opinion Attack of the Clones is the weakest movie in the prequel trilogy and the worse Star Wars movie we've had to date, if you discount the Holiday Special.",-0.021428571428571436,0.5857142857142856
"I hate this movie it sucks big time. Bad CGI, bad ""acting"", the dialogue is cancer. Lucas has gone insane, every scene in this stupid ""movie"" was shot in front of a damn green screen. The only watchable part of this is Ewan McGregor as obi Wan kenobi. Hayden Christensen as anakin is the most cringe worthy stuff ever. CGI Yoda is not as good as puppet Yoda. Sam Jackson is a great actor, but he's very boring in this film, but I blame the direction of George Lucas for all the painfully bad performances in this movie. The scenes between Christensen and Natalie Portman are very hard to watch. All the fight scenes are very CGI heavy and are over choreographed. Most of the shots in this movie are very boring and every scene ends with a bad transition. Very poorly made film. It deserves all the hate it gets.",-0.27863333333333334,0.6380333333333333
"This is it. This is the worst film in the ""Star Wars"" franchise. I said it. Worse than ""The Phantom Menace."" Worse than ""The Rise of Skywalker."" For either of those movies' faults (and believe me, there are plenty), neither of them compare to the sheer amount of asinine and unbelievable crap that George Lucas crammed into ""Attack of the Clones."" I spoke rather highly of ""The Phantom Menace"" because I feel like it receives too much unjustified hate from fans. I ended up giving that movie a score of 7. But make no mistake, between the boring build up of the plot, the awkward romance butchered by Lucas's screenwriting and Hayden Christensen's acting, and the dumpster fire of a schlocky, explosive, and anti-climactic finale: this one takes the cake.",-0.4074999999999999,0.6991666666666667
"I am sort of tossed up about this film, in some parts it seriously annoys me, but in other parts I still find it exceedingly good. After having watched it again I would have to say that the film actually does get better after Anakin goes on his killing spree on Tatooine, and the culminates in that pretty awesome lightsaber duel between Yoda and Count Dooku.",0.2845238095238095,0.605952380952381
POSITIVES:,0.0,0.0
"I did enjoy this film. I think it was a VAST improvement to The Phantom Menace though the originals still are, and always will be the best.",0.4666666666666666,0.6
"Great film. Contains all that we might expect in an adventure-science fiction movie of the 21st century; Action, thrills, comedy, romance and tears (drama) ...not to mention the superb special effect throughout the entire film. But a perfect 10 it's not. There's still too much Disney over the two droids. In short; the movie is still not dark enough (and who knew R2D2's capabilities were THIS advanced...?). At first I thought the lines spoken by Anakin and Padmé, when they were alone, were very un-original, but after having seen the scenes three times, I realized that it's Hayden's rather poor acting skills that's off. Don't get me wrong; I like him, and I think he's right for the part, but those lines could've been read with a LOT more credibility than that. He's sounds like he's late for date or something. Last there's the little things like why the spacecruisers and fighters all of a sudden sounds like propeller-driven aeroplanes ???  NOT good !  Still... I'm a hardcore starwars fan... Any sci-fi fan would be a fool not to go see it,...it's worth it, I guarantee it !",0.1487142857142857,0.46328571428571425
And the De-Boned Hams. I'll just have to re-create it what I said before about this horrid moovie.,0.0,0.0
"Saying that this movie is an improvement over the Phantom Menace really isn't saying anything since this movie is still awful! I still hate it but it is a little bit better. This movie actually had a lot more potential than most people give it credit for. A clone army battle, a Jedi protecting Padme from being assassinated, tracking down a bounty hunter who ends up being the father of Boba Fett (and it made a great story arc in Clone Wars!) This is some cool stuff! However, it's all destroyed by the one major thing this movie focuses on: The romance between Anakin and Padme. I was against this from the start because in the Phantom Menace, Padme was a queen. Yes, she was a young queen but she had to have been at least 14 or 15 to be elected. We also know that Anakin was around 8 or 9 in the last movie. That's at least 5 years apart! There's also the fact that I really don't like either of the characters. I really don't care for Padme. While she is strong in the final battle, Padme spends the rest of the movie either being creepily flirtatious or resisting Anakin. It kind of gets annoying after a while is all I'm saying. I would later feel bad for her in Revenge of the Sith after Anakin broke her heart but she's annoying here. Speaking of Anakin, when he's not Darth Vader, he is the most bratty, obnoxious, whiny baby in Star Wars history. Maybe even cinema history! With the exception of The Clone Wars (2008-2014) I hate Anakin in everything prequel related. Example: In this movie, Anakin's mother dies. Go figure! So what is his response? Schlaughter all the the Tusken Raiders of course! Okay, I get murdering the one/ones responsible for killing your mother but the women and children had nothing to do with her death! Also, get over yourself. You knew it wasn't going to be all sunshine and rainbows for her after you left Tatooine FOUR YEARS AGO! God! The romance here is also way too dumb and stupid to actually believe. Not to mention that the dialogue between them in just cringe-inducing and not even in a good way! I know this is a persistent problem throughout the movie but it mostly comes from the scenes with Anakin and Padme. Here's one of my favorite bad lines from this movie:",-0.007743055555555547,0.5593055555555556
"Oh man, this is together with 'The Lord Of The Rings' the most overwhelming and mind-blowing movie I've ever seen. And I mean with that the most beautiful visual effects ever. If I compare it with the rest of the Star Wars films, this isn't better than the first trilogy, but it definitely surpasses 'The Phantom Menace' in every way, and it's not so childish as the 'TPM' and it stays strong to the story of Star Wars. ",0.2746212121212121,0.5958333333333333
Star Wars is the very first movie I saw in a theater when it was released in 1977. The movie is really my first cinematic experience and since then I am a Star Wars fan. The movie became mythical with the Empire strikes back (1980) and the Return of the Jedi (1983). But then the myth was not resurrected with The Phantom Menace. The Attack of the Clones seems to be George Lucas second attempt to resurrect the legend created 25 years ago. Let's try not to be lenient and understand why this second attempt is in fact a second failure.,0.08425925925925926,0.24074074074074073
"George Lucas had pressure on his shoulders and I'm not talking the typical pressure to come up with a good movie, he had to create a flawless movie in order to gain redemption from the die hard Star Wars fans and at the same time, save his ass from the merciless movie critics who wanted to rip off his skin.",0.09027777777777775,0.6277777777777778
"this movie was great it had good acting , very cool special effects .I loved this movie it is great I recommend this movie to all who loves the series. Because of the way George Lucas made this star wars movie it is dark and violent,so this star wars movie will fit in where it was made to be. I give this star wars movie a A++ , yes it is that good.",0.4762142857142857,0.5716428571428572
"I saw this in the theater several times, as well as at least once or twice on DVD. I finally got around to watching the blu-ray, after at least three or four years of not seeing it. While it isn't as much of a mess as Episode 1 was, Episode 2 makes several missteps that are disappointing, but not offensive. The primary mistake is that Lucas got carried away with wanting more spectacle. He makes some beautiful shots. He knows how to frame things, how to make individual shots very memorable. And that's great, but the movie is packed with those, at the expense of making a movie that will stand up to repeated viewings without getting boring. The plot feels needlessly complex for a story that should be easy to summarize in a single paragraph. But each step of the story includes sequences that slather icing all over the cake that is Star Wars. Chasing Zam Wessel through Coruscant? Yes, it's technically impressive, but it feels pretty boring. It takes up too much time, cut with some very tacky dialogue, to get us to the nightclub. There are a lot of these little diversions, like the little chase through the asteroids, the entire droid factory sequence... event the romantic elements seem forced.",0.03192239858906525,0.5591710758377425
"I don't see why so many people gripe about the dialogue of this movie. Lucas is a great storyteller, maybe not the best at dialogue, but in general a great storyteller. The entire storyline from 1-6 (no expanded universe crap) is simply incredible, from Anakin's discovery & training, to his turning & tierney, to finally his fall & redemption. But back to Episode 2. I thought the dialogue was well written. You want to compare it to something? Bust this. Th dialogue in this movie is better than the dialogue of any black comedy or Chris Rock movie where all they do is go like ""Damn nigga that crackas got mo money den me, he be oppressin me"" Oh yeah GREAT dialogue there. Yet in reviews of movies like that, there is never a whine about bad dialogue being written. Noooo everyone just has to find something to pick on about Lucas because he's a frikkin millionaire and all.",0.2630952380952381,0.6053571428571428
"If that is true, boy, am I glad to have missed that one! Because irritate me beyond belief this movie did, to paraphrase what some people call ´the best character´ in the movie. Good grief, what an amazing snorefest! I had to poke myself in the eye to stay awake, and even that wasn´t always successful. Why do I think it is so bad? Please allow me to explain.",0.33437500000000003,0.6583333333333333
"The first movie sets up the new trilogy in a different light, and this next movie really expands on that and delivers an entertaining sci fi movie. Good fight scenes too.",0.27329545454545456,0.44848484848484854
Star Wars: Episode II - Attack of the Clones (2002) ,0.0,0.0
"This is my third review of this film, and hopefully my last. I do, I really do, like Attack of the Clones, but I don't love it, and I wanted to, very much.",0.192,0.22533333333333333
"I don't understand why so many people find it in their best interest to attack this movie and take note of the ""bad things"" in it. I challenge someone to name a movie that was absolutely perfect, from beginning to end... still thinking? That's because there isn't one. But folks, this movie PROVIDED WHAT IT PROMISED! Lucas promised a movie that would take Star Wars to a new level, and if this movie didn't, then you must have been wearing blindfols while you watched it ...",0.3872727272727273,0.5842424242424242
"It's amazing to think that Lucas could have addressed some of the largest issues with the first prequel head on, but still managed to somehow make a worse movie overall. Attack of the Clones has a clearer narrative with stronger characters, but the clear narrative is populated with idiotic characters who act more like robots with incomplete instructions on how to love like humans do. It's amazing to think that George Lucas ever got married, considering the romance in this film. It feels more like the rantings of an 11 year old boy who loves the girl in his class just so very much that he's going to write them together in a story. It's embarrassing.",0.1994871794871795,0.4815384615384616
"Attack of the Clones adds more details and storytelling elements to the Star Wars universe. However, the execution of the film was somewhat problematic.",0.5,0.5
